url	label	title	all_text	comments	merged	created_time	updated_time	closed_time
https://github.com/bytedance/fedlearner/pull/626	[]	[WebConsoleV2] add uuid for workflow	"[WebConsoleV2] add uuid for workflow直接精确查找吧1. GetWorkflow是不是也可以改成uuid了
2. workflow_name还需要吗大写不支持吗直接把key改成  config.job_definitions[index].job_name ?uuid mock一把测试一下吧不支持workflow_name还是需要的，不然对侧突然多一个没名字的workflow有点奇怪。把所有用name交互的改成uuid ，我整个TODO吧前端应该增加一个修改workflow name的功能？k8s的限制吗？这个错误信息不对了吧 应该是31？这个错误信息有点问题，job_def.name不用返回了，然后错误信息可以改成：
`Only letters(a-z), numbers(0-9) and dashes(-) are supported.`这个测试写得有点绕了
```
@patch('fedlearner_webconsole.workflow.apis.scheduler.wakeup')
@patch('uuid.uuid4')
def test_create_new_workflow(self, mock_uuid4, mock_wakeup):
    mock_uuid4.return_value = UUID('12345678123456781234567812345678')
    # ....
    'uuid': '12345678123456781234567812345678'
```是的写个注释吧彻底用name一致了应该是可以的"	1	True	2021-03-02 07:38:34	2021-03-16 07:36:55	2021-03-04 07:19:49
https://github.com/bytedance/fedlearner/pull/610	[]	[WebConsoleV2] Fix imported_file_num to num_imported_file	[WebConsoleV2] Fix imported_file_num to num_imported_file	1	True	2021-02-24 13:48:22	2021-02-25 01:23:33	2021-02-25 01:23:33
https://github.com/bytedance/fedlearner/pull/605	[]	[WebConsoleV2] Adds modification time in file info.	[WebConsoleV2] Adds modification time in file info.	1	True	2021-02-22 10:23:15	2021-02-22 13:32:41	2021-02-22 13:32:37
https://github.com/bytedance/fedlearner/pull/600	[]	[WebConsoleV2] Fixes the scheduler starting issue.	[WebConsoleV2] Fixes the scheduler starting issue.Separates the configs of command app and prod app.	2	True	2021-02-19 11:03:56	2021-02-19 14:13:45	2021-02-19 14:13:42
https://github.com/bytedance/fedlearner/pull/583	[]	fix(webconsole_v1): implement pagination & type & keyword filters for job list query	"fix(webconsole_v1): implement pagination & type & keyword filters for job list query- jobs 接口添加分页
- jobs 接口去除部分冗余信息 (k8s_meta_snapshot)
- jobs 接口添加关键词/job_type筛选"	1	True	2021-02-05 09:03:10	2021-02-07 07:01:21	2021-02-07 07:01:21
https://github.com/bytedance/fedlearner/pull/542	[]	[WebConsoleV2] Fixes db migrations.	[WebConsoleV2] Fixes db migrations.	1	True	2021-01-24 10:46:06	2021-01-24 13:07:41	2021-01-24 13:07:37
https://github.com/bytedance/fedlearner/pull/523	[]	[WebConsoleV2] Unifies error messages for auth errors.	[WebConsoleV2] Unifies error messages for auth errors.	2	True	2021-01-18 07:19:11	2021-01-18 08:42:18	2021-01-18 08:42:14
https://github.com/bytedance/fedlearner/pull/521	[]	[WebConsoleV2] Add Yaml formatter for job run stage	"[WebConsoleV2] Add Yaml formatter for job run stage‘’就行了不用这么搞吧，直接把所有variable都更新到dict里，然后yaml.format（dict）就完了
OK确实，不过用这种 . 的方式解析dict还是要重载下这个get_field的，之后我把解析variable的逻辑拆出去吧不需要解析吧你dict里就是
{'workflow.jobs.raw_datajob.xxxx': 1},
然后template就是
‘FLapp:
     replicas: {workflow.jobs.raw_datajob.xxxx}
`.format(**dict)
就完事了不行的吧，你这个例子就会报错，{}里面有点，会被识别成属性的，然后按点把field_name spilit 成 几个 i 循环找。
 def get_field(self, field_name, args, kwargs):
        first, rest = _string.formatter_field_name_split(field_name)

        obj = self.get_value(first, args, kwargs)

        # loop through the rest of the field_name, doing
        #  getattr or getitem as needed
        for is_attr, i in rest:
            if is_attr:
                obj = getattr(obj, i)
            else:
                obj = obj[i]

        return obj, first
做个正则替换就好了，比如workflow_jobs_xxxx这样不也一样吗，还省的拼字典，为啥不能直接用对象呢？不一样，简单不容易出错。

1. 把所有的variable读出来放进字典里按照 workfow_jobs_xxx 的形式
2. 把yaml里的所有 {xxx.yy.zzz} 形式的变量做个正则替换
3. format一下done这不是dep_job吧，就叫job就行了。dep_job.name.split('-')[-1] -> job.get_config().name可以直接用proto;以及不要修改函数参数里的内容。
```
def _make_variables_dict(self, variables):
  var_dict = {
    var.name: var.value
    for var in variables
  }
  return var_dict
```函数名也改一下吧YamlFormatter没有format这个函数啊装一个DotMap: https://github.com/drgrib/dotmap

然后这里
```
job.yaml_template.format(workflow=DotMap(workflow),
                                            project=DotMap(project),
                                            system=DotMap(system_dict))
```继承的 python原生的 formatter的donedone"	1	True	2021-01-15 10:50:19	2021-03-16 07:36:36	2021-01-19 13:00:32
https://github.com/bytedance/fedlearner/pull/498	[]	[WebConsoleV2] Throws parsing error details to FE if workflow templat…	[WebConsoleV2] Throws parsing error details to FE if workflow templat……e is invalid.	1	True	2021-01-07 08:53:41	2021-01-07 09:54:49	2021-01-07 09:36:41
https://github.com/bytedance/fedlearner/pull/341	[]	fix: fix completed app state	fix: fix completed app state	1	True	2020-09-24 03:40:21	2020-09-24 04:37:07	2020-09-24 04:10:48
https://github.com/bytedance/fedlearner/pull/210	[]	fix: add notes and grpc service	fix: add notes and grpc service	1	True	2020-08-03 13:57:28	2020-08-04 02:42:06	2020-08-04 02:42:05
https://github.com/bytedance/fedlearner/pull/182	[]	add scripts to deploy the infras in aliyun	"add scripts to deploy the infras in aliyun这里是不是不再需要了？如果已经是默认的 true？k8s1.11 这个版本与 k8s 1.16 是否兼容呢？nfs-client-provisioner/values.yaml 中的配置为
image:
  repository: quay.io/external_storage/nfs-client-provisioner
  tag: v3.1.0-k8s1.11
  pullPolicy: IfNotPresent

此处仅把镜像切换至阿里云，版本未做改变，测试 ok。true 会报错如下错误。

Error: UPGRADE FAILED: unable to decode """": resource.metadataOnlyObject.ObjectMeta: v1.ObjectMeta.Annotations: ReadString: expects "" or n, but found t, error found in #10 byte of ...|re-port"":true,""nginx|..., bigger context ...|nginx.ingress.kubernetes.io/http2-insecure-port"":true,""nginx.ingress.kubernetes.io/proxy-body-size"":|...我是看 add-on ingress 已经有了这个：""nginx.ingress.kubernetes.io/http2-insecure-port"": true；所以是不是可以删掉这行？
删掉这行就会报如上错误啊"	1	True	2020-07-23 10:34:56	2020-07-30 12:01:21	2020-07-30 12:01:21
https://github.com/bytedance/fedlearner/pull/167	[]	fix missing update the replica status	fix missing update the replica statusThis may not work because it only update app's status in memory, however we want to persist it in CRD.Besides, I think this should be in `syncShuttingDownApp`. The state machine transit from `failing` to `shutingdown`	1	True	2020-07-21 13:21:23	2020-07-22 05:56:41	2020-07-22 05:55:54
https://github.com/bytedance/fedlearner/pull/159	[]	fix(db): adapt model definition to internal RDS limit	fix(db): adapt model definition to internal RDS limit	1	True	2020-07-21 03:30:38	2020-07-21 08:15:27	2020-07-21 08:15:08
https://github.com/bytedance/fedlearner/pull/88	[]	feat(web_console): job	feat(web_console): job`/api/v1/job/:k8s_name/log?start_time=xxx` would be better, 'caz `es` query DSL is quite complicatedfor example: we might wanna indicate `end_time` somedaythe same issue`Ticket` takes priority over `Job`, return error if ticket not exits, no need for job validationwhy validate `Federation` hereonly support `index` and `options/dsl` arguments would be better, and implement a utility function for `es` dsl generationno need. `job` would be created by `federation`only use native `JSON.parse` and `JSON.stringify` for json validationuse `JSON object` type for `client_params` and `server_params` would be better@piiswrong client first or server first?应该是client收到server的response（success）以后再create的validate by server	1	True	2020-07-06 02:57:03	2020-07-06 12:17:19	2020-07-06 12:17:19
https://github.com/bytedance/fedlearner/pull/87	[]	feat: add grpc client timeout	feat: add grpc client timeoutwhat about abstract a new func to reduce the duplicated processes.May be one second is little short for public network connection sometimes. 3-5 seconds may be better.Good point, fixed	1	True	2020-07-03 12:33:43	2020-07-06 02:53:40	2020-07-06 02:48:48
https://github.com/bytedance/fedlearner/pull/75	[]	fix(web_console): do not redirect for static file request	fix(web_console): do not redirect for static file request	2	True	2020-06-29 13:43:29	2020-07-02 03:35:43	2020-07-02 03:35:43
https://github.com/bytedance/fedlearner/pull/52	[]	fix(web_console): use official npm registry	fix(web_console): use official npm registry	1	True	2020-06-17 03:34:01	2020-06-17 08:44:47	2020-06-17 08:44:47
https://github.com/bytedance/fedlearner/pull/20	[]	fix: fix nfs provisioner option	fix: fix nfs provisioner option	2	True	2020-06-02 06:53:00	2020-06-04 08:56:13	2020-06-04 08:56:09
